,Brand,Date,Name,Product ID,Rating,Review,Review Title,Source,Usefulness
422,Mr. Coffee,"December 5, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"The instruction booklet is not completely clear, but other than that this product is amazing and you'll be making quality coffee drinks that will compete with any Barista. Make sure to add more water than what you need for your drink, you will need it for steam to heat and froth the milk. Do not set it to brew and walk away, it takes just a short time to produce steam, but it brews extremely fast and once it has brewed to the proper level you must immediately turn the knob to the off position. Have the milk ready, and immediately upon switching to the off position raise the milk to the frothing aide, then turn the switch to the steam position to heat and froth the milk. It all happens very quickly so already have everything ready and in position. Good luck future Baristas.",Get it now!,Walmart,182
423,Mr. Coffee,"January 8, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,A friend had one for at least 2 years and I loved the cappuccinos he made so I bought my own. It once cost $19.99 about 3 years ago but now is under $40.00 as it's worth every penny. Just make sure you unplug it when done frothing your milk to extend life of heat element and you can adjust dial to slow steamed drip or fast muddy stream. The slow steam really brings out the flavor in whole bean coffees and pick up some whip cream and caramel syrup to top off your delicious drink.,Excellent for cappuccino Easy to operate.,Walmart,51
424,Mr. Coffee,"July 3, 2014","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"After reading many reviews and watching videos about this product and many other models, I went for this one. I made my first cappuccino and it was better than any famous coffee shops. Before that, I learned how to froth the milk and what kind of coffee beans where the best for this. Also, get the tools for that, like a stainless steel cup to froth the milk, I think whole milk is the best to obtain great results.",Great little treasure for coffee lovers,Walmart,31
425,Mr. Coffee,"March 13, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"I absolutely love this expresso machine. had a heck of a time figuring out the frother at first though. directions say to turn to the off position as soon as the coffee reaches the amount you want (2 shot or 4) and let the steam build for about 3 minutes...2 days into using it, I thought the machine was a piece of garbage bc the steam would run out. piece of advice: have your milk for the frother ready. if you want 2 shots of coffee, fill your line to 3 (in between the 2 and 4 line on the carafe) and when your coffee reaches the 2, turn it to off, and immediately froth your milk. you'll have plenty of steam, and it will save you the headache. :) I have my girlfriends come over all the time and i make us lattes and we love them. I also just use regular foldgers coffee grounds instead of espresso grounds and the lattes taste just as good. would HIGHLY recommend this to anyone. the price is unbeatable, and the results are outstanding. my friends now want to buy one too. :) buy this, and you wont be disappointed!",love it!,Walmart,52
426,Mr. Coffee,"June 2, 2016","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"I bought an espresso machine 4 years ago and loved it. It recently stopped frothing milk so I was forced to buy a replacement. I wanted the same model as I grew used to the one I had and knew it was a good machine. Sadly, they did not make that type anymore so I decided to buy this one. It was the closest to the one I originally had and for the same price. I was VERY pleased with the speed of this little machine! (My old one was worse than I thought!) I didn't have to wait ten minutes for the espresso to brew then wait a few minutes while it cooled so I could add water to steam milk either. I will take better care of this machine and I expect it to last longer than 4 years. I use this machine once in the morning and usually twice in the evenings. It is exact;y as pictured.",Perfect little machine,Walmart,23
427,Mr. Coffee,"February 17, 2017","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"I was looking for a small espresso maker with a frothing wand. I had one like this (of another brand) and loved it. Love that it is small, but it gets the job done. A thing I do not like much is the fact that the lower part of the wand (metallic part) does not come off to clean it properly. I just make sure to clean it right after frothing the milk, to avoid milk build up and hardening.",barista at home,Walmart,5
428,Mr. Coffee,"December 11, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,4,"This machine is great, makes the best Cuban coffee, the only problem is that it doesn't last. The handling control is made of plastic and since it gets exposed to high temperatures it breaks in around a year an a half. They should replace this part for a more appropriated material.","Great Espresso Machine, lacks of durability",Walmart,5
429,Mr. Coffee,"January 28, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,3,"A caution to would-be buyers: Hard to operate. I purchased the Mr. Coffee brand to replace an old Cooks model espresso machine from JCP. The Mr. Coffee brand makes a quick espresso and froths the milk excellently, and super hot. You get a nice 8oz espresso in just under 5 minutes. It is easy to clean. However, the smooth and slick design of the switch knob and water tank cap are ""extremely"" hard to turn. This might be a difficult problem for women or more mature owners such as myself. And you thought medicine bottles were hard to open?? Designers should have used a lever-type switch and put some groves into the tank cap so the user could have more leverage to open or turn. Also, the light on the side is useless even in the dark since you cannot see it unless you look straight into it. Better if the light was mounted to the front. If you are young and love your espresso's then this might be a good buy for you, otherwise I would suggest looking at other models and noting the ease of operating their tank cap and on/off switch. Spend a little more and get something easier on the hands.",Difficult to operate switch and tank cap.,Walmart,4
430,Mr. Coffee,"December 30, 2012","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,4,Makes great espresso and cappuccino. Easy to use. Can't be breat for price. One shortcoming is no automatic shut off. I have left it on a few times after making espresso and the machine stays hot.,Great Espresso amker for the money,Walmart,5
431,Mr. Coffee,"January 14, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,2,"This espresso maker is steam driven, not pump driven. It jams really easily, and the cap can leak. For $40, it is not the worst deal in the world, and it performs the way you would expect a machine of that price to perform. I would recommend purchasing a machine that has a BAR pressure rating -- a pump-driven machine. The espresso from these machines will be of much higher quality. The Mr. Coffee Espresso maker does have one high point, and that is its appearance. It looks great! All in all though, it's about what you would expect for the price. Invest another 20-40 dollars though, and you will probably be much more satisfied with the results long-term.","Great looks, but less than optimal quality",Walmart,4
432,Mr. Coffee,"August 8, 2016","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,It works as well or better than models we have had costing much more.  So far we are very happy with it,Perks up my morning.  Pun intended,Walmart,3
433,Mr. Coffee,"March 17, 2017","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,4,I  was seeking a way to make strong expresso/cappuchinos at home.  This machine is easy to use and works well.   I've tried 2 different kinds of locally roasted beans and it's just not that strong.  I do like it though.,good coffee/expresso maker,Walmart,2
434,Mr. Coffee,"August 17, 2015","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"This is my first espresso maker, and I am not sorry that I got it. In fact, my daughter and son in law like it also. I had to tell him to cut back on the number of cups before he ended up with irritation from acid to his stomach. It works great, and is easy enough for an older person to use with no trouble. The directions in the booklet were easy to follow.",espresso maker,Walmart,1
435,Mr. Coffee,"September 1, 2014","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,3,"I purchased one of these 3 years ago which works very well, but this version appears to have had modifications to decrease production costs. The steam tube and strainer basket, previously stainless steel, are now aluminum and much more difficult to clean. The steamer nozzle orifice is apparently too large, and with or without the rubber attachment on it, sprays milk everyplace, and so is virtually useless.",Marked decrease in functionality and quality,Walmart,1
436,Mr. Coffee,"June 17, 2014","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"I purchased this as a result of viewing all the positive review on this website, it's now been a month and I'm extremely happy! I use it at least once a day and it hasn't failed me yet. I've already made my money back plus some when you look at $5 for a starbucks coffee, for the regular coffee drinker who needs 1-2 cups of espresso a day, this is your perfect machine.",Fantastic machine for the price,Walmart,1
437,Mr. Coffee,"February 9, 2014","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,4,"After researching many options I bought this to replace an old Capresso 302 that had simply died. I actually liked the Capresso fine, and after approx 10 years of daily use, I felt like I got my money's worth. Among others I also looked at the equivalent new model Capresso, and would have no problem going with it. However, this Mr. Coffee Espresso Maker simply was a better balance of price/quality (its reviews were a little better.) I considered pump-driven models as well (like the De'Longhi EC155), but in addition to being at least twice as expensive it seemed to me the life of pump-driven types necessarily had to have a shorter life before breaking down. I appreciate the simplicity of the steam method. I guess I'm biased toward steam having gotten 10+ years of good (in my opinion better than Starbucks/Tullys/etc.) espresso from the Capresso 302. I've had the Mr. Coffee now for about 2 weeks, using it once or twice a day, and only now does it feel like it's starting to get broken in. When I fist got it I ran/steamed water several times through both the main part and frothing arm to thoroughly clean it. When I first did this cleaning the water looked/smelled a little odd (from the newness I guess.) Positives: - The water heating element heats the water very quickly (faster than the Capresso). Since it's also quieter than the Capresso I had to keep an eye on it so I wouldn't miss my window for frothing. - Strong steam pressure makes espresso fairly quickly. I'm able to tamp extra fine espresso grounds (Costco in-store grinder's finest grind setting) quite firmly and steam is still plenty strong enough to do the job. It's stronger steam than the Capresso ever was. - Frothing arm works well also with strong steam pressure, quickly warming cream (Side Note: I highly recommend steaming heavy whipping cream in smaller volume than milk or half-n-half. It makes an amazing tasting latte.) - Frothing arm tucks out of the way. Not a huge positive, but every little bit extra of limited counter space helps. - Styling is reasonably good/attractive The first 3 Pros are much stronger, and more in favor than the following Cons are against the unit. Cons: - On / Off / Froth knob (on left side) is very poorly shaped. Your fingers can easily slip off if you're trying to quickly switch to frothing mode. I've learned to make due with it, but for someone with a weaker grip, it could be a deal breaker. A smaller traditional style knob (like on the Capresso) would be a big improvement. - Same issue with the top/water reservoir knob, though this one isn't as impacting. - The frothing arm black/rubber attachment. This is a pretty minor quibble, because even though I didn't like it, it's not needed anyway, so I'm just keeping tucked away in a drawer. On this point, however, I must note that I only make lattes not cappuccinos so I can't attest to the quality/amount of froth you will get that you'll need if you're more of a cappuccino type. Bottom Line: For a steam espresso maker this unit does a quality/quick job, and the price is very competitive.",Does a good job of making strong expresso,Walmart,1
438,Mr. Coffee,"June 12, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,4,"Be wary. When you're done making the espresso, you should not remove the portafilter right away. Doing so will cause espresso grinds to shoot everywhere. Also, don't expect much from the steamer. Once your espresso is done, the steamer has about three seconds of steam. Not enough to heat your milk.",Pressure issues,Walmart,1
439,Mr. Coffee,"February 28, 2013","Mr. Coffee Espresso Maker, Red (BVMC-ECM260R)",50753589,5,"Works wonderful. Was spending too much money at the coffee stands. My niece who has been a Barista for 7 years gave me a tip. When making coffee drinks, froth the milk first. After the espresso has brewed you only have 10 seconds to pour it into the milk after that it starts tasting burnt or bitter. The machine is great and saves a lot of money. WalMart.com had it to me 2 days sooner then they said.", ,Walmart,1
440,Breville USA,"December 12, 2017","Breville BES870CBXL The Barista Express Coffee Machine, Cranberry Red",194480328,5,"Everything, order arrived early and I love my breville espresso machine.", ,Walmart,0
441,Nespresso,"January 2, 2019","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,4,This nespresso coffee maker is very simple to use. The design is sleek and look great on the kitchen counter. Coffee making has never been so easy. Fill the water tank and pop in a nespresso cup. The down side is you have to use the nespresso cups. This machine is easy and efficient but in a way it is a single use item. Not for people who like to try different types of coffee or use it for anything else. You are limited to their products only. But if you are a nespresso fan then this is the product for you. I do recommend this product because it is so simple and easy to start your day in the morning. This machine comes with a sample pack of variety of nespresso cups.,Nespresso coffee maker,Walmart,0
442,Nespresso,"December 8, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"I love that I can have an espresso boost in minutes. This machine is easy to set up using the manual and easy to use. The tiny coffee pod cups had me doubting if I was going to get a good enough amount of espresso, but no worries. It packs a good punch. So get your water tank filled and snapped on to your machine, insert your coffee cup in the top, and choose the size of espresso (single or double). Press the button and watch as your espresso flows out. This machine (CitiZ) has two trays to hold your short cup or long cup. After you are done, the spent pod can be removed by pulling out the top tray which is attached to a container containing your spent/empty pods. The bottom tray can also be removed, and reattached by clipping into place. Easy to clean, easy to use, and not terribly messy. I had a few splashes. The machine is a bit loud. I wish it was silent, but I realize that it is an espresso machine and not a coffee maker. Small enough to be parked on my crowded kitchen countertop, and cute enough to be a conversation starter. I highly recommend. Thank you Walmart Spark Reviewer for allowing me to try this product.",Fast and easy CitiZ,Walmart,0
443,Nespresso,"December 8, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"The CITIZ Nespresso by Breville is so attractive, easy to operate and clean, makes the absolutely tastiest cup of rich espresso lightning fast, and takes up a minimum amount of space in my small kitchen. This is my first single cup coffee maker, I had heard that the cups from the other style couldn't be recycled and I wanted an environmentally responsible coffee pod maker. I'm happy to say the Nespresso pods are aluminum and can be recycled easily, Nespresso will happily send you a container so you can return the pods to them. I haven't tried to recycle them locally because the tops are merely pierced and the grounds are still inside, so that would probably be messy and labor intensive. This machine heats the water in about 25 seconds after you turn it on, then brews a Lungo (5 oz.) in 15 seconds, and a lot more quietly than my big 12 cup machine. You even have the ability to customize the amount of ounces of water you wish to add to make a larger serving, which I do with some of the stronger, richer pods. I really like how the cup tray folds up and the base pulls away from the machine so you can use a wider and/or taller cup. I didn't want to have to purchase cups just for this machine, and can happily continue to use my favorites. I have really enjoyed the variety of flavors in the 16 pod selection included with the machine and I will be ordering my favorites soon. Very thoughtful of them to include this with the machine. I've had no issues with the functioning of the machine and its parts, it's quite easy to fill, empty the used pod receptacle, and clean the unit. I love the art deco look and rich black and shiny chrome, everyone notices this in my kitchen, and I've noticed that I host more visitors who always say yes to a cup. Highly Recommended.","Attractive, Fast, and Luxurious",Walmart,0
444,Nespresso,"November 29, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"Where has this been all my life! The flavor is so delicious, deep, rich, and aromatic. The instructions are easy to follow and it comes with 14 FOURTEEN cups! Followed the first time use cleaning procedures and got a wonderful cup of Expresso with a good foam.",Espresso Bliss,Walmart,0
445,Nespresso,"November 29, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"Breville Nespresso CitiZ Single-Serve Espresso Machine in Silver is an awesome Espresso Machine. First of all the box it came in is beautiful, an the Espresso Machine itself is elegant as well. It came with everything I needed to make some excellent cups of coffee. The instruction booklet was very easy to understand and they included a 16 Nespresso Original capsules tasting kit. I flush the system 3 times per the booklet instructions an then it was ready to use for coffee making. There is one button on each side with a cute small cup design to chose for Lungo and a smaller cup design to chose for Espresso. Based on whether you chose Lungo or espresso that's the size cup you will need to use. I have tried samples of each of the Lungo and Espresso coffees and both are robust and delicious. I no longer have to go to a Coffee shop for coffee I can now make exceptional coffee at home.",Making great coffee at home.,Walmart,0
446,Nespresso,"November 29, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,4,I received this product as part of the Spark Reviewer program. So far this machine has been a nice addition to our foffee making. It is easy to use and brews great tasting coffee and espresso. It comes with a variety of flavors of coffee pods to try out. It strictly brews coffee/espresso. One of the things I truly love is that the empty pods are 100 percent recyclable. The silver color fits in nicely with any kitchen decor. It brews relatively quietly. It is a huge savings to brew your own espresso at home and make it exactly how you prefer with this machine.,Nice personal espresso maker,Walmart,0
447,Nespresso,"November 28, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"Nespresso CitiZ Espresso Machine by Breville, Silver My new Nespresso Citiz Espresso machine by Breville arrived almost two weeks ago. It comes with fourteen capsule selection and flavors, since then my wife and I have an early morning coffee date. The machine is so easy to use, we got started by reading the comprehensive manual they provided. We filled the water tank with drinkable water and turn on the machine, for the first time use we place one liter container under spout and press Lungo button to rinse the system. We repeat the procedure three times as per manual instruction. The machine makes three cups sizes the Ristretto .85 oz, Espresso 1.35 oz, and Lungo 3.75 oz is my favorite size. You could also program your water quantity by pressing and hold the button to set your coffee water level. The machine makes an intriguing sound I might say, but all coffee machine does so it is fine with me. We tried the Decafeinato first and the last one is the fruity flavor. Every capsule brings us the taste of different coffee we never have before. Each capsule is unique and the aroma is so wonderful. You could order your next batch of favorite capsule by calling, by their Nespresso App, and boutique. They also offer coupon for first order. We recommend Nespresso Citiz Espresso machine by Breville to all coffee person and it is good gift ideas to your love ones this coming Christmas season.",Great espresso machine for me and my wife.,Walmart,0
448,Nespresso,"November 23, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,1,"I could hardly wait to try the Nespresso machine, my son loves expresso he stood just waiting excitedly, well I read the instructions and ringed the tank and filled it then I plugged it in watched the lights blink until it heated then inserted my capsule closed it up puta cup under to catch the delicious drink, hot water that's what I got pure hot water , so I started over, more hot water tried again and it did finally come out some but it acted like it was clogging up, as of right now I'm very disappointed, I will keep trying though. On the positive side I got it for free, and it did come with capsules to try it and it is cute and who knows I might get it to work eventually.",Disappointed,Walmart,0
449,Nespresso,"November 22, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,4,"I really like this machine! It makes a espresso so fast and easy. It has two size cup stand which makes it easy to choose a small cup or a large cup. The instructions were easy to follow. The only thing I don't like, is it vibrates loudly, other than that I really like it.",Nice espresso machine,Walmart,0
450,Nespresso,"November 22, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,4,"The Nespresso machine matches the motif in my kitchen perfectly considering most of my appliances are silver and black. This machine is extremely compact and takes up very little counter space. It comes with a thin manual, which reveal how to clean or rinse the machine before you get started. It also provides an energy conservation setting. Although, I have not explored this option yet. However, it is one of many awesome features this product provides.  The machine is equipped with sixteen starter capsules included so you can test the product immediately. I thoroughly enjoy this machine. I am a serious coffee drinker and the coffee included in the box has good flavor, it appears to have a gourmet quality. The taste is strong and phenomenal.  The only issue is with the labeling of each additional coffee capsule. They are color coordinated but the flavors are not specified on the capsule. There is a small folder inside the box that assigns a particular color to the strength of the coffee whether it is intense or decaf. Unfortunately, all the colors identified in the folder do not match the colors that are included in the box. Therefore, its difficult to tell what flavors I'm tasting. I would prefer the flavor of the coffee to be located on the label of the capsule.  There is light assembly required such as attaching the metal plates to the appropriate section. The water reservoir is located on the back of the machine.",High quality machine,Walmart,0
451,Nespresso,"November 22, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,Stop wasting money at coffee shops and make your own! My Keurig seemed to have clogged up and wasn't pumping water to brew my coffee anymore. This coffee maker is very easy to use. It brews your personal cup of coffee in seconds! Much better than my Keurig. It comes with 16 sample coffee cups. The machine powers off after a certain amount of time when not being used. It also accommodates a taller glass than your regular coffee mug. Use with Nespresso coffee cups /capsules.,Coffee Lovers!,Walmart,0
452,Nespresso,"November 21, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"I got the “Nespresso CitiZ Espresso Machine by Breville, Silver because me and my wife are both avid coffee drinkers and because this is so very popular in Europe. First of all, this little coffee machine looks awesome: very modern, in silver, and it matches all of our other appliances in our kitchen and second it has a very small footprint so even if you have a small apartment or just you don't have too much space in the kitchen this is not going to take a lot of space on your counter. Very easy to use, it heats up quick enough after you turn on the machine, the pod is very easy to insert, you just need to push one button and “voila”, your coffee is ready: strong and creamy with a little bit of froth on top, full of flavor and just perfect! And we just love the smell of fresh brewed Nespresso coffee in the morning in our entire home! Cannot wait to try all the different flavors there are out there!",Awesome Coffee brewer!,Walmart,0
453,Nespresso,"November 21, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"*insert the horns and praises from Heaven* This machine is AMAZING! First off, the box it comes in is so classy; I never thought that could be said about a box, but it is the truth. You open the box to have a sleek sliver machine right in front of you. Nothing about this machine is cheaply made, not even the drip catcher. It is all quality steel and no flimsy plastic. The maker comes out of the box with ease, enclosed is well-thought out and again, classy pamphlets and directions for use. The machine itself is slim in size and fits better on my counter than my regular coffee maker. The directions are well written and clear. Simply rinse out the water container, refill and snap back into place. They enclosed a sampler pack of pods for your use. At first I thought, how is this LITTLE thing going to give me the caffeine I need? I plopped the pod in and pressed the button for a cup of Espresso and it starts. The aroma in the air was so strong, I was praying it would taste as strong! I watched in awe and waited. It looks coffee shop quality. I am getting excited. It finishes. I blow and take a sip. Hallelujah! It has a kick to it! It is the real deal! I am instantly in love with it! The taste is amazing. The whole machine is amazing! Then I panic a little, how much are the pods in real life? I have my daughter Google it while I sip my Espresso. They are actually fairly priced and available almost anywhere. If you are a coffee lover, you must get this machine. You will thank me later.",AMAZING!,Walmart,0
454,Nespresso,"November 21, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"We're always looking at our budget trying to figure out what we can trim back on. One option was reducing our coffee budget, (and hopefully our waistlines), and save time every day, since running out to the local coffee shop was using a lot of our time and money. We all love espresso and my husband loves the larger lungo size, so we weren't sure if we'd be able to actually save money while getting a machine that offered both, along with lower-cost (but good!) coffees, plus enough varieties to keep us happy throughout the year. So we were really happy to find this Nespresso machine. It's quite small yet it creates drinks that taste even better than the more expensive beverages that we like at our local coffee shop. And it only takes seconds to make the espresso, which is really nice. Using the machine couldn't be easier: You just lift the chrome latch at top, insert the cartridge in, close the latch, and push either the espresso or lungo button. That's it! Right now, some of my favorite flavors Nespresso offers are the Paris blends: Macaron (sweet almond, cereal), Praliné (hazelnut, caramel) and also the Vanilio (Vanilla), Caramelito (Caramel), and Ciocattino (Chocolate). Loving this amazing little machine!",Works fantastic!,Walmart,0
455,Nespresso,"November 21, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,1,I was given this product for my honest rating and review. I was given Nespresso citiz single serve espresso machine in silver/chrome. My packaged came well packaged. When I opened my box I noticed the machine box inside my package was already opened because all seals were broken. The machine looks a bit scratched on the bottom so i assume the machine was used. The machine was very easy to set up and when I turned it on to use it would not release fluid to make the espresso. I thought I was doing something wrong so I called my friend over to try at it since she has the same machine but it would not work. I am so sad about this working because I was looking forward of reviewing this beautiful little machine. I am very disappointed with the product I recieved therefore I give it a1 out of 5.,Non working Nespresso,Walmart,0
456,Nespresso,"November 20, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"Firstly, I got to choose this as a product to review. I picked it because I have literally always wanted one but Was never willing to risk the investment in something I've never had the chance to try. I chose this particular machine because the description stated that it was the Citiz with milk. It was not. So, I'll explain that I am a “with milk” coffee drinker. This machine is a one trick pony but I gotta admit, it's a darned good trick. I have not had a plain espresso this delicious, rich, clean or completely in-bitter since I moved away from a big city that had access to excellent cafes. The very first shot out of this was absolutely spectacular. Deep, rich and utterly delicious. I debated all day today about wether to keep my trusty old espresso maker on the counter, because I can steam milk and make my favorite lattes and such with it, or if I should trade up and invest in a separate milk frother to go with this machine. Over a brilliant decaf espresso, sans milk or sugar, I decided that the Citiz wins. This is a truly superior home espresso experience that doesn't just bring espresso home, it simplifies it and improves on every other attempt out there, under $1000 anyway. In addition to the amazing flavor experience, this machine is a beautiful, simple and wonderfully compact addition to my counter. The sleek design and easy clean features make it well worth the extra money over competitors. If you've got a real espresso drinker in your house this is THE option. My only disappointment was that this is not the version that includes the milk frother. Personally, that would be a game changer for me. I'll be ordering one soon for the complete experience.",Single best espresso I've had in years!,Walmart,0
457,Nespresso,"November 26, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"More than expected Espresso Machine, and an absolute 5 stars is needed for this Breville product. Looks great, perfect size and design. It will be in the kitchen for a perfect espresso coffee. Excellent coffee lover gift (my wife for example)",5+ STARS Espresso Machine,Walmart,0
458,Nespresso,"November 13, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"Breville Nespresso CitiZ is a dream come true for coffee lovers out there. With a new modern and chic look, Nespresso CitiZ adds a feeling of elegance to your coffee experience. I love how fast this coffee maker works. In just 25 seconds, the water heats up to the perfect temperature, all thanks to the fast heat-up system. Even better, the machine automatically turns off after 9 minutes of inactivity, helping save the energy. My favorite feature about Nespresso CitiZ is its versatility. The folding cup tray accommodates both short espresso cups and tall mugs, enabling you to craft your best espresso shot or iced Americano depending on your mood. This compact coffee maker will fit in any counterspace and whether you live in a college dorm room or a studio in NYC. I would highly recommend Nespresso CitiZ to not only coffee lovers looking to up their coffee game, but also to those looking for a memorable and classy gift to their loved ones. This is a great investment that will offer you not just amazing coffee, but convenience and luxury. Get your machine today! I am writing this review as part of a contest.",Nespresso did it again! 10/10—would recommend,Walmart,0
459,Nespresso,"November 12, 2018","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"As an espresso lover, finding a quality single-serve machine was always difficult. Thanks to the Breville Nespresso CitiZ, I have found the sleekest and compact espresso machine that makes an incredible cup each time! When I need to be out the door in the morning, I know that I can count on my Breville Nespresso to heat up in just 25 seconds! The machine comes with 2 programmable buttons with automatic flow-stop for espresso and lungo coffee preparations- it also has a folding cup tray for taller glass recipes & a 19-bar high-performance pump! In addition, the Breville Nespresso automatically powers off and has a 1 year warranty. I would absolutely recommend this to my friends & family. It's a great machine with a fantastic value that yields delicious results every time.  *I am writing this review as part of a contest*",Happiness in a mug!,Walmart,0
460,Nespresso,"January 3, 2019","Nespresso CitiZ Espresso Machine by Breville, Silver",759473431,5,"This Nespresso CitiZ Expresso Machine by Breville is all that I need to get my mornings started right. This machine uses pods and easily releases them once coffee or expresso is made. It's very easy to use and creates fantastic-tasting coffee products. My adult children were impressed by it as well. At just over $135ish, the price is fair for what this product delivers especially since time and money will be saved in the long run. Highly recommend.",No More Long Lines & High Prices At Coffee Shop,Walmart,0
461,Cuisinart,"February 23, 2014","Cuisinart Programmable Espresso Maker, Stainless Steel",30224268,5,"First let me be honest, I love Cuisinart as a brand. But, I am not going to give credit if not due. My previous machine was a Krups, nothing wrong, just needed greater ease and capacity for a family of four. This machine delivers. I have seen none of the negatives others have seen off and on, so my guess is the bugs are out of the current batch. I like to use pods to speed things up a bit and to keep the mess down. They work fine, and the liquid is perfect with the right amount of creama. My 8 yr old makes herself one in the morning before school. (no comments please, she is ADHD and it helps..) My 10 yr old can make them as well. No issues anywhere in the ease of making. I have tried grounds as well, again no issues. A nice thing about this machine is it comes from the factory with a couple of nice touches that are unusual at this price point: 3 filters: 1cup, 2cup and pod. It also includes a free Frothing pitcher and a How-To DVD. I would suggest it for everyone whether a beginner or a pro...","Cuisinart does it again, excellent machine",Walmart,32
462,Cuisinart,"March 10, 2014","Cuisinart Programmable Espresso Maker, Stainless Steel",30224268,5,Just bought this espresso maker a few days ago. It is very well made. The instruction book and especially the DVD that comes with it is very informative. My first time making a vanilla latte with this machine came out just the way I like it. It is very easy to make the espresso and steam the milk for a latte. Took me 5 minutes total time to make a complete vanilla latte.,Excellant Product,Walmart,17
463,Cuisinart,"April 3, 2018","Cuisinart Programmable Espresso Maker, Stainless Steel",30224268,4,"I have used this machine steadily over the last 3 years or so to produce a consistently delicious cup of coffee with hot milk and sugar nearly every morning and, once in a while, a second cup in the evening. Although I did froth milk when I first got the machine to try out the feature and it worked fine, my simple daily preparation routine is to first microwave milk and sugar in my cup for 1 minute while tamping my illy ground dark roast coffee into the filter.  I have also tried the pods and they work very well too, but I prefer the hands-on feeling of tamping the grounds and I also don't have to wait idly for the milk and sugar to finish heating. I have not experienced any water leakage issues like those I read about in some reviews when I began my research to consider buying this machine.  Perhaps this is because I only remove the reservoir when cleaning and descaling the machine every three to six months as needed and instead use a water pitcher for refilling it between cleanings.  I am also very careful to properly re-seat the reservoir and check for leaks whenever I do remove it. During my research, I also remember reading some criticism that the filter design produced the 'crema' in an assisted or non-traditional fashion, however, I have sampled both espresso and cappuccino using the machine and, in my admittedly non-expert opinion, this design aspect does not appear to alter the flavor quality of the coffee produced. The only signs of wear that I have noticed to date is in one bottom inside corner of the drip tray where the finish has corroded a little.  It is not visible when the grated cover is on, so I have not yet looked into ordering a replacement.  Also, shortly after I purchased it, every once in a while I will need to jiggle the 'Manual' button a little to get the nice blue light to turn on. Overall this has been a very satisfying purchase that has exceeded my expectations, especially at the price point and for the manor in which I regularly use it.",Consistent Cafe con Leche Workhorse,Walmart,1
464,Cuisinart,"June 9, 2018","Cuisinart Programmable Espresso Maker, Stainless Steel",30224268,4,"easy to use, good for inexperienced, loud, frother doesn't warm my milk up enough if it's super cold but if I leave it sit on counter while in grind beans and make espresso it's better.",Great Machine for beginners,Walmart,0
465,Cuisinart,"March 31, 2018","Cuisinart Programmable Espresso Maker, Stainless Steel",30224268,4,"Great price performance balance.  It is my second one.   First one had a little problem after about 5,000 cups of coffee in 3+ years. Makes vey good espresso BUT make sure to buy finely ground coffee for espresso.  The average ground for percolators does not produce the intensity you expect in espresso",Great home machine.   Even better price,Walmart,0
